Nodo,ScientificName,Functional feeding groups,Freshwater,Marine,Terrestrial,Fuente de ocurrencia,AphiaID,TaxonRank,TaxonomicStatus,AcceptedName,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Ref,Status,Observaciones
Lombrices,Lumbriculus variegatus,Collector gatherers,TRUE,FALSE,FALSE,Miserendino 2007,2308023,SPECIES,ACCEPTED,"Lumbriculus variegatus (Müller, 1774)",Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lumbriculus,Lumbriculus variegatus,"(Müller, 1774) ",https://www.gbif.org/species/2308023,Exotico,
Sanguijuelas,Glossiphonidae,Predator,TRUE,FALSE,FALSE,Miserendino 2007,3575,FAMILY,ACCEPTED,Glossiphoniidae,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,,,,https://www.gbif.org/species/3575,Desconocido,
Lombrices,Limnodrilus,Collector gatherers,TRUE,FALSE,FALSE,Miserendino 2007 / Miserendino & Brand 2009,2308538,GENUS,ACCEPTED,"Limnodrilus Claparède, 1862",Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,,"Claparède, 1862",https://www.gbif.org/species/2308538,Desconocido,
Lombrices,Nais communis,Collector gatherers,TRUE,FALSE,FALSE,Miserendino 2007,2308095,SPECIES,ACCEPTED,"Nais communis Piguet, 1906",Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais communis,"Piguet, 1906",https://www.gbif.org/species/2308095,Exotico,
Lombrices,Phreodrilus,Collector gatherers,TRUE,FALSE,FALSE,Miserendino 2007,2308241,GENUS,ACCEPTED,"Phreodrilus Beddard, 1891",Animalia,Annelida,Clitellata,Tubificida,Phreodrilidae,Phreodrilus,,"Beddard, 1891",https://www.gbif.org/species/2308241,Desconocido,
Arachnida,Tegenaria domestica,Predator,FALSE,FALSE,TRUE,Argentinat,2139961,SPECIES,ACCEPTED,"Tegenaria domestica (Clerck, 1757)",Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Tegenaria,Tegenaria domestica,"(Clerck, 1757) ",https://www.gbif.org/species/2139961,Exotico,
Arachnida,Argiope argentata,Predator,FALSE,FALSE,TRUE,Argentinat,5170999,SPECIES,ACCEPTED,"Argiope argentata (Fabricius, 1775)",Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,Argiope argentata,"(Fabricius, 1775) ",https://www.gbif.org/species/5170999,Nativo,
Arachnida,Metepeira,Predator,FALSE,FALSE,TRUE,Argentinat,2160897,GENUS,ACCEPTED,"Metepeira Cambridge, 1903",Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Metepeira,,"Cambridge, 1903",https://www.gbif.org/species/2160897,Desconocido,
Arachnida,Dysdera crocata,Predator,FALSE,FALSE,TRUE,Argentinat,2139331,SPECIES,ACCEPTED,"Dysdera crocata C.L.Koch, 1838",Animalia,Arthropoda,Arachnida,Araneae,Dysderidae,Dysdera,Dysdera crocata,"C.L.Koch, 1838",https://www.gbif.org/species/2139331,Exotico,
Arachnida,Lihuelistata metamerica,Predator,FALSE,FALSE,TRUE,Argentinat,2167623,SPECIES,ACCEPTED,"Lihuelistata metamerica (Mello-Leitão, 1940)",Animalia,Arthropoda,Arachnida,Araneae,Filistatidae,Lihuelistata,Lihuelistata metamerica,"(Mello-Leitão, 1940) ",https://www.gbif.org/species/2167623,Nativo,
Arachnida,Apopyllus suavis,Predator,FALSE,FALSE,TRUE,Argentinat,2132885,SPECIES,ACCEPTED,"Apopyllus suavis (Simon, 1893)",Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Apopyllus,Apopyllus suavis,"(Simon, 1893) ",https://www.gbif.org/species/2132885,Nativo,
Arachnida,Platoecobius kooch,Predator,FALSE,FALSE,TRUE,Argentinat,6717407,SPECIES,ACCEPTED,"Platoecobius kooch Santos & Gonzaga, 2008",Animalia,Arthropoda,Arachnida,Araneae,Oecobiidae,Platoecobius,Platoecobius kooch,"Santos & Gonzaga, 2008",https://www.gbif.org/species/6717407,Nativo,
Arachnida,Holocnemus pluchei,Predator,FALSE,FALSE,TRUE,Argentinat,2149679,SPECIES,ACCEPTED,"Holocnemus pluchei (Scopoli, 1763)",Animalia,Arthropoda,Arachnida,Araneae,Pholcidae,Holocnemus,Holocnemus pluchei,"(Scopoli, 1763) ",https://www.gbif.org/species/2149679,Exotico,
Arachnida,Megafreya sutrix,Predator,FALSE,FALSE,TRUE,Argentinat,8153602,SPECIES,ACCEPTED,"Megafreya sutrix (Holmberg, 1875)",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Megafreya,Megafreya sutrix,"(Holmberg, 1875) ",https://www.gbif.org/species/8153602,Nativo,
Arachnida,Menemerus semilimbatus,Predator,FALSE,FALSE,TRUE,Argentinat,2169069,SPECIES,ACCEPTED,"Menemerus semilimbatus (Hahn, 1829)",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,Menemerus semilimbatus,"(Hahn, 1829) ",https://www.gbif.org/species/2169069,Exotico,
Arachnida,Menemerus taeniatus,Predator,FALSE,FALSE,TRUE,Argentinat,2169044,SPECIES,ACCEPTED,"Menemerus taeniatus (L.Koch, 1867)",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,Menemerus taeniatus,"(L.Koch, 1867) ",https://www.gbif.org/species/2169044,Exotico,
Arachnida,Salticus mutabilis,Predator,FALSE,FALSE,TRUE,Argentinat,2168363,SPECIES,ACCEPTED,"Salticus mutabilis Lucas, 1846",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Salticus,Salticus mutabilis,"Lucas, 1846",https://www.gbif.org/species/2168363,Exotico,
Arachnida,Saphrys saitiformis,Predator,FALSE,FALSE,TRUE,Argentinat,7483536,SPECIES,ACCEPTED,"Saphrys saitiformis (Simon, 1901)",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Saphrys,Saphrys saitiformis,"(Simon, 1901) ",https://www.gbif.org/species/7483536,Nativo,
Arachnida,Trydarssus pantherinus,Predator,FALSE,FALSE,TRUE,Argentinat,2176721,SPECIES,ACCEPTED,"Trydarssus pantherinus (Mello-Leitão, 1946)",Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Trydarssus,Trydarssus pantherinus,"(Mello-Leitão, 1946) ",https://www.gbif.org/species/2176721,Nativo,
Arachnida,Segestria florentina,Predator,FALSE,FALSE,TRUE,Argentinat,5169968,SPECIES,ACCEPTED,"Segestria florentina (Rossi, 1790)",Animalia,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,"(Rossi, 1790) ",https://www.gbif.org/species/5169968,Exotico,
Arachnida,Polybetes trifoveatus,Predator,FALSE,FALSE,TRUE,Argentinat,2161941,SPECIES,ACCEPTED,"Polybetes trifoveatus (Järvi, 1912)",Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Polybetes,Polybetes trifoveatus,"(Järvi, 1912) ",https://www.gbif.org/species/2161941,Nativo,
Arachnida,Tetragnatha,Predator,FALSE,FALSE,TRUE,Argentinat,2151693,GENUS,ACCEPTED,"Tetragnatha Walckenaer, 1805",Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,,"Walckenaer, 1805",https://www.gbif.org/species/2151693,Desconocido,
Arachnida,Latrodectus mirabilis,Predator,FALSE,FALSE,TRUE,Argentinat,2157947,SPECIES,ACCEPTED,"Latrodectus mirabilis (Holmberg, 1876)",Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,Latrodectus mirabilis,"(Holmberg, 1876) ",https://www.gbif.org/species/2157947,Nativo,
Arachnida,Steatoda anchorata,Predator,FALSE,FALSE,TRUE,Argentinat,2157223,SPECIES,ACCEPTED,"Steatoda ancorata (Holmberg, 1876)",Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,Steatoda ancorata,"(Holmberg, 1876) ",https://www.gbif.org/species/2157223,Nativo,
Arachnida,Steatoda grossa,Predator,FALSE,FALSE,TRUE,Argentinat,2157245,SPECIES,ACCEPTED,"Steatoda grossa (C.L.Koch, 1838)",Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,Steatoda grossa,"(C.L.Koch, 1838) ",https://www.gbif.org/species/2157245,Exotico,
Arachnida,Misumenoides athleticus,Predator,FALSE,FALSE,TRUE,Argentinat,7974378,SPECIES,ACCEPTED,"Misumenoides athleticus (Mello-Leitão, 1944)",Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Misumenoides,Misumenoides athleticus,"(Mello-Leitão, 1944) ",https://www.gbif.org/species/7974378,Nativo,
Arachnida,Misumenops,Predator,FALSE,FALSE,TRUE,Argentinat,2166920,GENUS,ACCEPTED,"Misumenops F.O.P.-Cambridge, 1900",Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Misumenops,,"F.O.P.-Cambridge, 1900",https://www.gbif.org/species/2166920,Desconocido,
Arachnida,Meriola,Predator,FALSE,FALSE,TRUE,Argentinat,2149334,GENUS,ACCEPTED,"Meriola Banks, 1895",Animalia,Arthropoda,Arachnida,Araneae,Trachelidae,Meriola,,"Banks, 1895",https://www.gbif.org/species/2149334,Desconocido,
Arachnida,Trachelopachys,Predator,FALSE,FALSE,TRUE,Argentinat,2149194,GENUS,ACCEPTED,"Trachelopachys Simon, 1897",Animalia,Arthropoda,Arachnida,Araneae,Trachelidae,Trachelopachys,,"Simon, 1897",https://www.gbif.org/species/2149194,Desconocido,
Arachnida,Xenoctenus pampeanus,Predator,FALSE,FALSE,TRUE,Argentinat,2161186,SPECIES,ACCEPTED,"Xenoctenus pampeanus Mello-Leitão, 1940",Animalia,Arthropoda,Arachnida,Araneae,Xenoctenidae,Xenoctenus,Xenoctenus pampeanus,"Mello-Leitão, 1940",https://www.gbif.org/species/2161186,Nativo,
Arachnida,Cybaeodamus enigmaticus,Predator,FALSE,FALSE,TRUE,Argentinat,2162799,SPECIES,ACCEPTED,"Cybaeodamus enigmaticus (Mello-Leitão, 1939)",Animalia,Arthropoda,Arachnida,Araneae,Zodariidae,Cybaeodamus,Cybaeodamus enigmaticus,"(Mello-Leitão, 1939) ",https://www.gbif.org/species/2162799,Nativo,
Zooplancton,Bosmina longirostris,,TRUE,FALSE,FALSE,Bazzuri 2023i,2234694,SPECIES,ACCEPTED,"Bosmina longirostris (O.F.Müller, 1776)",Animalia,Arthropoda,Branchiopoda,Diplostraca,Bosminidae,Bosmina,Bosmina longirostris,"(O.F.Müller, 1776) ",https://www.gbif.org/species/2234694,Exotico,
Zooplancton,Ceriodaphnia,,TRUE,FALSE,FALSE,Bazzuri 2023i,2234852,GENUS,ACCEPTED,"Ceriodaphnia Dana, 1853",Animalia,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Ceriodaphnia,,"Dana, 1853",https://www.gbif.org/species/2234852,Desconocido,
Zooplancton,Daphnia pulicaria,,TRUE,FALSE,FALSE,Bazzuri 2022i,2234847,SPECIES,ACCEPTED,"Daphnia pulicaria Forbes, 1893",Animalia,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Daphnia pulicaria,"Forbes, 1893",https://www.gbif.org/species/2234847,Exotico,Se requiere una revisión taxonómica de este registro
Zooplancton,Boeckella gracilipes,,TRUE,FALSE,FALSE,Bazzuri 2022i,4331768,SPECIES,ACCEPTED,"Boeckella gracilipes Daday, 1901",Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Boeckella,Boeckella gracilipes,"Daday, 1901",https://www.gbif.org/species/4331768,Nativo,
Zooplancton,Acanthocyclops robustus,,TRUE,FALSE,FALSE,Bazzuri 2023v,2116772,SPECIES,ACCEPTED,"Acanthocyclops robustus (Sars G.O., 1863)",Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops robustus,"(Sars G.O., 1863) ",https://www.gbif.org/species/2116772,Exotico,Se requiere una revisión taxonómica de este registro
Insecta_terrestrial,Chalcopoecila ornata,,FALSE,FALSE,TRUE,Argentinat,9352759,SPECIES,ACCEPTED,"Chalcopoecila ornata (Gory, 1840)",Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Chalcopoecila,Chalcopoecila ornata,"(Gory, 1840) ",https://www.gbif.org/species/9352759,Nativo,
Insecta_terrestrial,Chrysobotrhis rugosa,,FALSE,FALSE,TRUE,Argentinat,9235446,SPECIES,ACCEPTED,"Chrysobothris rugosa Gory & Laporte, 1837",Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Chrysobothris,Chrysobothris rugosa,"Gory & Laporte, 1837",https://www.gbif.org/species/9235446,Nativo,
Insecta_terrestrial,Lasionota alternans,,FALSE,FALSE,TRUE,Argentinat,9450145,SPECIES,ACCEPTED,"Lasionota alternans (Chevrolat, 1838)",Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Lasionota,Lasionota alternans,"(Chevrolat, 1838) ",https://www.gbif.org/species/9450145,Nativo,
Insecta_terrestrial,Paracuris bimaculata,,FALSE,FALSE,TRUE,Argentinat,9546173,SPECIES,ACCEPTED,"Paracuris bimaculata (Gory, 1841)",Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Paracuris,Paracuris bimaculata,"(Gory, 1841) ",https://www.gbif.org/species/9546173,Nativo,
Insecta_terrestrial,Chauliognathus scriptus,,FALSE,FALSE,TRUE,Argentinat,1162463,GENUS,ACCEPTED,"Chauliognathus Hentz, 1830",Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Chauliognathus,,"Hentz, 1830",https://www.gbif.org/species/1162463,Desconocido,Especie no registrada en GBIF
Insecta_terrestrial,Cylindera apiata,,FALSE,FALSE,TRUE,Argentinat,7653472,SPECIES,ACCEPTED,"Cylindera apiata (Dejean, 1825)",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cylindera,Cylindera apiata,"(Dejean, 1825) ",https://www.gbif.org/species/7653472,Nativo,
Culebras,Pseudotomodon trigonatus,Predator,FALSE,FALSE,TRUE,Argentinat,2459119,SPECIES,ACCEPTED,"Pseudotomodon trigonatus (Leybold, 1873)",Animalia,Chordata,Squamata,,Colubridae,Pseudotomodon,Pseudotomodon trigonatus,"(Leybold, 1873)",https://www.gbif.org/species/2459119,Nativo,
Insecta_terrestrial,Achryson surinamum,,FALSE,FALSE,TRUE,Argentinat,1118163,SPECIES,ACCEPTED,"Achryson surinamum (Linnaeus, 1767)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Achryson,Achryson surinamum,"(Linnaeus, 1767) ",https://www.gbif.org/species/1118163,Nativo,
Insecta_terrestrial,Apterocaulus heterogama,,FALSE,FALSE,TRUE,Argentinat,4739344,SPECIES,ACCEPTED,"Apterocaulus heterogama (Burmeister, 1861)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Apterocaulus,Apterocaulus heterogama,"(Burmeister, 1861) ",https://www.gbif.org/species/4739344,Nativo,
Insecta_terrestrial,Compsocerus violaceus,,FALSE,FALSE,TRUE,Argentinat,1137797,SPECIES,ACCEPTED,"Compsocerus violaceus (White, 1853)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Compsocerus,Compsocerus violaceus,"(White, 1853) ",https://www.gbif.org/species/1137797,Nativo,
Insecta_terrestrial,Cotyclytus patagonicus,,FALSE,FALSE,TRUE,Argentinat,6268780,SPECIES,ACCEPTED,"Cotyclytus patagonicus (Bruch, 1911)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Cotyclytus,Cotyclytus patagonicus,"(Bruch, 1911) ",https://www.gbif.org/species/6268780,Nativo,
Insecta_terrestrial,Eriocharis richardii,,FALSE,FALSE,TRUE,Argentinat,8974731,SPECIES,ACCEPTED,"Eriocharis richardii (Dupont, 1838)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Eriocharis,Eriocharis richardii,"(Dupont, 1838) ",https://www.gbif.org/species/8974731,Nativo,
Insecta_terrestrial,Megacyllene multiguttata,Shredder,FALSE,FALSE,TRUE,Argentinat,8641644,SPECIES,ACCEPTED,"Megacyllene multiguttata (Burmeister, 1865)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Megacyllene,Megacyllene multiguttata,"(Burmeister, 1865) ",https://www.gbif.org/species/8641644,Nativo,
Insecta_terrestrial,Aegomorphus jaspideus,,FALSE,FALSE,TRUE,Argentinat,1107450,SPECIES,ACCEPTED,"Psapharochrus jaspideus (Germar, 1824)",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Psapharochrus,Psapharochrus jaspideus,"(Germar, 1824) ",https://www.gbif.org/species/1107450,Criptogénico,
Insecta_terrestrial,Chelymorpha varians,,FALSE,FALSE,TRUE,Argentinat,6275028,SPECIES,ACCEPTED,"Chelymorpha varians (Blanchard, 1851)",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chelymorpha,Chelymorpha varians,"(Blanchard, 1851) ",https://www.gbif.org/species/6275028,Nativo,
Insecta_terrestrial,Xanthogaleruca luteola,,FALSE,FALSE,TRUE,Argentinat,1047449,SPECIES,ACCEPTED,"Xanthogaleruca luteola (O.F.Müller, 1766)",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Xanthogaleruca,Xanthogaleruca luteola,"(O.F.Müller, 1766) ",https://www.gbif.org/species/1047449,Exotico,
Insecta_terrestrial,Calendyma multiguttata,,FALSE,FALSE,TRUE,Argentinat,4764821,GENUS,DOUBTFUL,"Calendyma Lacordaire, 1857",Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Calendya,,"Lacodaire, 1857",https://www.gbif.org/species/4764821,Nativo,Especie no registrada en GBIF
Insecta_terrestrial,Adalia angulifera,,FALSE,FALSE,TRUE,Argentinat,10705326,SPECIES,ACCEPTED,"Adalia angulifera Mulsant, 1850",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,Adalia angulifera,"Mulsant, 1850",https://www.gbif.org/species/10705326,Nativo,
Insecta_terrestrial,Adalia bipunctata,,FALSE,FALSE,TRUE,Argentinat,1043097,SPECIES,ACCEPTED,"Adalia bipunctata (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,"(Linnaeus, 1758) ",https://www.gbif.org/species/1043097,Exotico,
Insecta_terrestrial,Chilocorus bipustulatus,,FALSE,FALSE,TRUE,Argentinat,1043495,SPECIES,ACCEPTED,"Chilocorus bipustulatus (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Chilocorus,Chilocorus bipustulatus,"(Linnaeus, 1758) ",https://www.gbif.org/species/1043495,Exotico,
Insecta_terrestrial,Cycloneda ancoralis,,FALSE,FALSE,TRUE,Argentinat,8385242,SPECIES,ACCEPTED,Cycloneda ancoralis (Germar) Germar,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda,Cycloneda ancoralis,(Germar) Germar,https://www.gbif.org/species/8385242,Nativo,
Insecta_terrestrial,Cycloneda sanguinea,,FALSE,FALSE,TRUE,Argentinat,1043105,SPECIES,ACCEPTED,"Cycloneda sanguinea (Linnaeus, 1763)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda,Cycloneda sanguinea,"(Linnaeus, 1763) ",https://www.gbif.org/species/1043105,Nativo,
Insecta_terrestrial,Eriopis serrai,,FALSE,FALSE,TRUE,Argentinat,3261998,GENUS,ACCEPTED,"Eriopis Mulsant, 1850",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Eriopsis,,"Mulsant, 1850",https://www.gbif.org/species/3261998,Nativo,Especie no registrada en GBIF
Insecta_terrestrial,Harmonia axyridis,,FALSE,FALSE,TRUE,Argentinat,4989904,SPECIES,ACCEPTED,"Harmonia axyridis (Pallas, 1773)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis,"(Pallas, 1773) ",https://www.gbif.org/species/4989904,Exotico,
Insecta_terrestrial,Hippodamia variegata,,FALSE,FALSE,TRUE,Argentinat,1043082,SPECIES,ACCEPTED,"Hippodamia variegata (Goeze, 1777)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,Hippodamia variegata,"(Goeze, 1777) ",https://www.gbif.org/species/1043082,Exotico,
Insecta_terrestrial,Hyperaspis elegantissima,,FALSE,FALSE,TRUE,Argentinat,8381087,GENUS,ACCEPTED,"Hyperaspis Chevrolat, 1836",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hyperaspis,,"Chevrolat, 1836",https://www.gbif.org/species/8381087,,
Insecta_terrestrial,Hyperaspis festiva,,FALSE,FALSE,TRUE,Argentinat,7851475,SPECIES,ACCEPTED,"Hyperaspis festiva Mulsant, 1850",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hyperaspis,Hyperaspis festiva,"Mulsant, 1850",https://www.gbif.org/species/7851475,,
Insecta_terrestrial,Novius cardinalis,,FALSE,FALSE,TRUE,Argentinat,10952526,SPECIES,ACCEPTED,"Novius cardinalis (Mulsant, 1850)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Novius,Novius cardinalis,"(Mulsant, 1850) ",https://www.gbif.org/species/10952526,,
Insecta_terrestrial,Olla vnigrum,,FALSE,FALSE,TRUE,Argentinat,4990178,SPECIES,ACCEPTED,"Olla v-nigrum (Mulsant, 1866)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Olla,Olla v-nigrum,"(Mulsant, 1866) ",https://www.gbif.org/species/4990178,,
Insecta_terrestrial,Psyllobora bicongregata,,FALSE,FALSE,TRUE,Argentinat,1043577,GENUS,ACCEPTED,"Psyllobora Chevrolat, 1836",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora,,"Chevrolat, 1836",https://www.gbif.org/species/1043577,,
Insecta_terrestrial,Aramigus tessellatus,,FALSE,FALSE,TRUE,Argentinat,7798055,SPECIES,ACCEPTED,"Aramigus tessellatus (Say, 1824)",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Aramigus,Aramigus tessellatus,"(Say, 1824) ",https://www.gbif.org/species/7798055,,
Insecta_terrestrial,Naupactus xanthographus,,FALSE,FALSE,TRUE,Argentinat,1210797,SPECIES,ACCEPTED,"Naupactus xanthographus (Germar, 1823)",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Naupactus,Naupactus xanthographus,"(Germar, 1823) ",https://www.gbif.org/species/1210797,,
Insecta_terrestrial,Rhinocyllus conicus,,FALSE,FALSE,TRUE,Argentinat,4291199,SPECIES,ACCEPTED,"Rhinocyllus conicus (J.A.Froelich, 1792)",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Rhinocyllus,Rhinocyllus conicus,"(J.A.Froelich, 1792) ",https://www.gbif.org/species/4291199,,
Insecta_terrestrial,Anthrenus verbasci,,FALSE,FALSE,TRUE,Argentinat,1095895,SPECIES,ACCEPTED,"Anthrenus verbasci (Linnaeus, 1767)",Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Anthrenus,Anthrenus verbasci,"(Linnaeus, 1767) ",https://www.gbif.org/species/1095895,,
Insecta_terrestrial,Paranovelsis bitaeniatus,,FALSE,FALSE,TRUE,Argentinat,1095836,GENUS,ACCEPTED,"Novelsis Casey, 1900",Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Novelsis,,"Casey, 1900",https://www.gbif.org/species/1095836,,
Insecta_aquatic,Lancetes,,TRUE,FALSE,FALSE,Argentinat,4742499,GENUS,ACCEPTED,"Lancetes Sharp, 1882",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Lancetes,,"Sharp, 1882",https://www.gbif.org/species/4742499,,
Insecta_terrestrial,Epicauta adspersa,,FALSE,FALSE,TRUE,Argentinat,1046361,GENUS,ACCEPTED,"Epicauta Dejean, 1834",Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Epicauta,,"Dejean, 1834",https://www.gbif.org/species/1046361,,
Insecta_terrestrial,Nemognatha nigronata,,FALSE,FALSE,TRUE,Argentinat,1046613,GENUS,ACCEPTED,"Nemognatha Illiger, 1807",Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Nemognatha,,"Illiger, 1807",https://www.gbif.org/species/1046613,,
Insecta_terrestrial,Scotobius pilularius,,FALSE,FALSE,TRUE,Argentinat,9250003,SPECIES,ACCEPTED,"Scotobius pilularius Germar, 1824",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Scotobius,Scotobius pilularius,"Germar, 1824",https://www.gbif.org/species/9250003,,
Insecta_terrestrial,Hyperalonia morio,,FALSE,FALSE,TRUE,Argentinat,1671890,SPECIES,ACCEPTED,"Hyperalonia morio (Fabricius, 1775)",Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Hyperalonia,Hyperalonia morio,"(Fabricius, 1775) ",https://www.gbif.org/species/1671890,,
Insecta_terrestrial,Sarconesia chlorogaster,,FALSE,FALSE,TRUE,Argentinat,11380112,SPECIES,ACCEPTED,"Sarconesia chlorogaster Wiedemann, 1830",Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Sarconesia,Sarconesia chlorogaster,"Wiedemann, 1830",https://www.gbif.org/species/11380112,,
Insecta_aquatic juvenile,Parametriocnemus,Collector gatherers,TRUE,FALSE,TRUE,Miserendino 2007,1446081,GENUS,ACCEPTED,"Parametriocnemus Goetghebuer, 1931",Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Parametriocnemus,,"Goetghebuer, 1931",https://www.gbif.org/species/1446081,,
Insecta_aquatic juvenile,Paratrichocladius,Collector gatherers,TRUE,FALSE,TRUE,Miserendino 2007,5055302,GENUS,ACCEPTED,"Paratrichocladius Santo-Abreu, 1918",Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Paratrichocladius,,"Santo-Abreu, 1918",https://www.gbif.org/species/5055302,,
Insecta_aquatic juvenile,Pseudosmittia,Collector gatherers,TRUE,FALSE,TRUE,Miserendino 2007,1445528,GENUS,ACCEPTED,"Pseudosmittia Goetghebuer, 1932",Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Pseudosmittia,,"Goetghebuer, 1932",https://www.gbif.org/species/1445528,,
Insecta_aquatic juvenile,Rheotanytarsus,Collector filterers,TRUE,FALSE,TRUE,Miserendino 2007,1452406,GENUS,ACCEPTED,"Rheotanytarsus Thienemann & Bause, 1913",Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Rheotanytarsus,,"Thienemann & Bause, 1913",https://www.gbif.org/species/1452406,,
Insecta_aquatic juvenile,Chironomidae,,TRUE,FALSE,TRUE,Bazzuri 2022,3343,FAMILY,ACCEPTED,Chironomidae,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,,,,https://www.gbif.org/species/3343,,
Insecta_aquatic juvenile,Orthocladinae,Collector gatherers,TRUE,FALSE,TRUE,Miserendino 2007,3343,FAMILY,ACCEPTED,Chironomidae,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,,,,https://www.gbif.org/species/3343,,
Insecta_aquatic juvenile,Tanypodinae,Predator,TRUE,FALSE,TRUE,Miserendino 2007,3343,FAMILY,ACCEPTED,Chironomidae,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,,,,https://www.gbif.org/species/3343,,
Insecta_aquatic juvenile,Empididae,Predator,TRUE,FALSE,TRUE,Miserendino 2007,9483,FAMILY,ACCEPTED,Empididae,Animalia,Arthropoda,Insecta,Diptera,Empididae,,,,https://www.gbif.org/species/9483,,
Insecta_aquatic juvenile,Molophilus,Predator,TRUE,FALSE,TRUE,Miserendino 2007,1518868,GENUS,ACCEPTED,"Molophilus Curtis, 1833",Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Molophilus,,"Curtis, 1833",https://www.gbif.org/species/1518868,,
